day,open,high,low,close,volume,amount
2026-07-27 14:02:00,7599.662,7600.070,7587.606,7589.367,55264000,1015709696.0000
2026-07-27 14:03:00,7589.109,7593.770,7587.068,7592.622,29246100,627408896.0000
2026-07-27 14:04:00,7592.190,7593.587,7590.689,7590.689,32026400,596803584.0000
2026-07-27 14:05:00,7589.800,7596.741,7586.092,7596.741,72828700,893550592.0000
2026-07-27 14:06:00,7596.907,7610.041,7596.907,7610.041,89527500,1187971072.0000
2026-07-27 14:07:00,7611.957,7612.800,7608.549,7608.549,53888100,946241536.0000
2026-07-27 14:08:00,7607.435,7609.185,7603.244,7609.185,38130600,793706496.0000
2026-07-27 14:09:00,7609.874,7618.021,7609.874,7614.156,90443200,1005879296.0000
2026-07-27 14:10:00,7613.964,7614.546,7611.174,7612.988,40959300,712114176.0000
2026-07-27 14:11:00,7613.607,7618.449,7611.987,7618.449,33247100,850132992.0000
2026-07-27 14:12:00,7618.408,7619.317,7614.181,7614.181,31256000,724205568.0000
2026-07-27 14:13:00,7614.163,7614.163,7607.401,7607.646,33825700,786169856.0000
2026-07-27 14:14:00,7608.637,7610.047,7603.748,7603.908,59281500,992051200.0000
2026-07-27 14:15:00,7604.512,7608.260,7604.502,7607.983,37299200,929660928.0000
2026-07-27 14:16:00,7608.137,7608.876,7606.605,7608.550,39334300,735543296.0000
2026-07-27 14:17:00,7608.814,7608.814,7602.269,7605.244,39487800,830406656.0000
2026-07-27 14:18:00,7605.079,7614.758,7605.079,7613.586,33513100,739213312.0000
2026-07-27 14:19:00,7613.391,7620.872,7611.978,7620.872,35116900,873889792.0000
2026-07-27 14:20:00,7620.554,7626.434,7618.503,7626.403,34380700,939098112.0000
2026-07-27 14:21:00,7627.381,7628.194,7624.913,7628.194,35742900,924909568.0000
2026-07-27 14:22:00,7628.590,7640.721,7628.590,7640.218,56447700,1386479616.0000
2026-07-27 14:23:00,7640.833,7650.361,7639.659,7644.594,77621900,1732018176.0000
2026-07-27 14:24:00,7644.653,7649.036,7643.844,7646.425,51498100,1100873728.0000
2026-07-27 14:25:00,7647.808,7648.655,7640.941,7640.941,52574300,1031700480.0000
2026-07-27 14:26:00,7640.660,7645.101,7640.660,7644.023,36112500,946110464.0000
2026-07-27 14:27:00,7643.430,7643.430,7633.592,7642.520,44125700,1126563840.0000
2026-07-27 14:28:00,7640.068,7640.394,7637.838,7638.177,29376000,666337280.0000
2026-07-27 14:29:00,7637.141,7643.234,7636.936,7641.435,35182100,819429376.0000
2026-07-27 14:30:00,7641.488,7653.994,7641.488,7651.953,56925200,1401028608.0000
2026-07-27 14:31:00,7652.156,7670.338,7652.156,7670.338,95311700,2057273344.0000
2026-07-27 14:32:00,7670.389,7672.416,7660.265,7663.015,76487700,1722023936.0000
2026-07-27 14:33:00,7663.452,7674.615,7663.190,7674.615,51776700,1305870336.0000
2026-07-27 14:34:00,7676.175,7684.681,7675.307,7684.681,92015600,2093252608.0000
2026-07-27 14:35:00,7684.047,7691.626,7683.485,7689.360,115998700,2171469824.0000
2026-07-27 14:36:00,7689.398,7697.045,7689.398,7696.085,98501600,2053472256.0000
2026-07-27 14:37:00,7694.602,7694.602,7681.933,7688.595,68344000,1617592320.0000
2026-07-27 14:38:00,7688.661,7696.601,7687.025,7696.601,67313600,1572208640.0000
2026-07-27 14:39:00,7697.892,7709.151,7697.892,7708.100,97813100,2305196032.0000
2026-07-27 14:40:00,7707.343,7708.556,7702.839,7707.951,95048700,2030862336.0000
2026-07-27 14:41:00,7707.004,7717.085,7707.004,7717.085,112926300,2391343104.0000
2026-07-27 14:42:00,7717.741,7721.403,7717.741,7720.404,84426100,2285273088.0000
2026-07-27 14:43:00,7721.132,7721.132,7713.992,7713.992,81546800,2109407232.0000
