day,open,high,low,close,volume,amount
2026-07-27 14:02:00,3516.086,3517.205,3511.462,3513.075,44659632,1178697728.0000
2026-07-27 14:03:00,3512.525,3514.904,3512.351,3513.328,29242815,735969280.0000
2026-07-27 14:04:00,3513.101,3514.132,3511.764,3511.764,30606856,715915264.0000
2026-07-27 14:05:00,3511.441,3516.714,3509.839,3516.714,46557297,1102905344.0000
2026-07-27 14:06:00,3516.693,3523.756,3516.693,3523.756,63676590,1245544448.0000
2026-07-27 14:07:00,3523.710,3523.710,3520.292,3520.292,51396669,1088421888.0000
2026-07-27 14:08:00,3519.608,3520.370,3517.594,3520.370,38746503,914063360.0000
2026-07-27 14:09:00,3520.809,3524.365,3520.711,3520.735,53057668,1155235840.0000
2026-07-27 14:10:00,3521.342,3523.131,3521.342,3523.131,31976882,771850240.0000
2026-07-27 14:11:00,3523.095,3525.724,3522.799,3525.724,36719945,1007845376.0000
2026-07-27 14:12:00,3525.610,3525.964,3521.388,3521.388,31780421,851607552.0000
2026-07-27 14:13:00,3520.192,3520.192,3517.998,3518.675,37539049,920092672.0000
2026-07-27 14:14:00,3518.915,3519.885,3517.028,3518.744,48417957,989233152.0000
2026-07-27 14:15:00,3518.437,3520.940,3518.437,3520.401,30266408,717225984.0000
2026-07-27 14:16:00,3520.642,3520.642,3518.761,3518.996,43223728,891879424.0000
2026-07-27 14:17:00,3518.563,3519.644,3516.607,3519.644,36034043,927236096.0000
2026-07-27 14:18:00,3519.092,3525.506,3518.951,3525.061,36397345,927039488.0000
2026-07-27 14:19:00,3525.076,3528.188,3525.076,3527.691,44699010,1193705472.0000
2026-07-27 14:20:00,3527.403,3531.268,3526.576,3531.268,49992487,1398898688.0000
2026-07-27 14:21:00,3531.025,3533.722,3530.133,3533.722,41434531,1153761280.0000
2026-07-27 14:22:00,3533.918,3539.229,3533.803,3539.229,57788848,1683292160.0000
2026-07-27 14:23:00,3539.367,3542.643,3539.367,3541.030,62134868,1760985088.0000
2026-07-27 14:24:00,3540.387,3541.901,3539.968,3541.901,43211499,1223589888.0000
2026-07-27 14:25:00,3542.237,3542.383,3538.690,3538.803,39818105,1178107904.0000
2026-07-27 14:26:00,3538.585,3541.065,3538.585,3540.636,40375147,1127776256.0000
2026-07-27 14:27:00,3540.355,3540.355,3533.856,3536.237,43415701,1224245248.0000
2026-07-27 14:28:00,3536.549,3537.604,3536.453,3536.573,34909483,862879744.0000
2026-07-27 14:29:00,3536.606,3540.141,3536.606,3539.991,37371950,970817536.0000
2026-07-27 14:30:00,3540.273,3545.658,3540.273,3545.658,51503693,1491238912.0000
2026-07-27 14:31:00,3546.067,3554.149,3546.067,3554.149,84527506,2437152768.0000
2026-07-27 14:32:00,3554.021,3554.215,3548.833,3550.730,80407200,2182021120.0000
2026-07-27 14:33:00,3551.116,3560.259,3551.116,3560.259,60206673,1844117504.0000
2026-07-27 14:34:00,3560.469,3566.346,3560.469,3566.346,78841596,2285273088.0000
2026-07-27 14:35:00,3565.420,3566.647,3565.420,3565.953,72692138,2146861056.0000
2026-07-27 14:36:00,3566.421,3566.589,3564.450,3565.098,67304669,2017296384.0000
2026-07-27 14:37:00,3564.378,3564.440,3561.283,3564.440,68869442,1977221120.0000
2026-07-27 14:38:00,3564.364,3570.946,3564.364,3570.946,65757573,2197454848.0000
2026-07-27 14:39:00,3571.682,3578.008,3571.682,3577.846,71305029,2451800064.0000
2026-07-27 14:40:00,3577.071,3577.071,3573.715,3576.586,71297477,2294677504.0000
2026-07-27 14:41:00,3576.634,3581.929,3576.634,3581.929,79913805,2473721856.0000
2026-07-27 14:42:00,3582.218,3585.928,3582.182,3585.515,80888151,2804482048.0000
2026-07-27 14:43:00,3585.987,3585.987,3581.538,3581.538,79774344,2642804736.0000
2026-07-27 14:44:00,3581.655,3581.655,3578.903,3578.903,74566151,2168848384.0000
2026-07-27 14:45:00,3578.687,3584.286,3577.935,3584.286,75486114,2381512704.0000
2026-07-27 14:46:00,3583.577,3584.246,3583.111,3583.111,79337135,2330951680.0000
2026-07-27 14:47:00,3582.669,3582.669,3581.020,3581.547,74286221,2200961024.0000
2026-07-27 14:48:00,3581.204,3582.315,3580.676,3582.315,75505464,2178482176.0000
2026-07-27 14:49:00,3582.237,3588.486,3582.237,3586.495,95887483,3160670208.0000
2026-07-27 14:50:00,3586.548,3587.691,3586.536,3587.230,90267905,2464448512.0000
2026-07-27 14:51:00,3586.813,3586.813,3582.987,3583.099,122010016,3101851648.0000
2026-07-27 14:52:00,3582.509,3584.480,3582.509,3583.983,94478962,2580905984.0000
2026-07-27 14:53:00,3584.007,3588.609,3584.007,3588.609,101286306,2823782400.0000
2026-07-27 14:54:00,3589.762,3592.100,3589.081,3592.100,109076137,3072229376.0000
2026-07-27 14:55:00,3591.552,3591.659,3590.397,3590.445,121727693,3202220032.0000
2026-07-27 14:56:00,3590.394,3590.647,3589.237,3589.336,140432936,3583049728.0000
2026-07-27 14:57:00,3589.102,3589.941,3588.574,3589.941,148047591,3702849536.0000
2026-07-27 14:58:00,3590.253,3590.253,3590.236,3590.236,3211137,92504064.0000
2026-07-27 15:00:00,3590.787,3590.787,3590.787,3590.787,198096972,5298814976.0000
2026-07-28 09:31:00,3478.864,3485.780,3472.455,3478.200,824958263,24522342400.0000
2026-07-28 09:32:00,3482.858,3494.209,3482.858,3494.209,457648634,12954075136.0000
2026-07-28 09:33:00,3494.770,3494.770,3484.076,3492.918,334518590,9295462400.0000
2026-07-28 09:34:00,3495.425,3502.542,3495.425,3501.720,278582637,7496347648.0000
2026-07-28 09:35:00,3501.765,3509.088,3501.765,3509.088,236548485,6584356864.0000
2026-07-28 09:36:00,3508.478,3511.224,3505.364,3507.635,241259021,6679031808.0000
2026-07-28 09:37:00,3507.575,3511.700,3507.389,3507.977,216988493,6110916608.0000
2026-07-28 09:38:00,3508.236,3508.236,3497.295,3497.349,220374779,6163595264.0000
2026-07-28 09:39:00,3497.176,3498.146,3489.717,3495.524,207286113,5736611840.0000
