day,open,high,low,close,volume,amount
2026-06-09 14:50:00,8173.813,8181.128,8173.813,8179.024,410162900,10217521152.0000
2026-06-09 14:55:00,8178.012,8178.917,8174.848,8177.023,533567900,12025200640.0000
2026-06-09 15:00:00,8176.673,8177.020,8173.388,8176.179,540525500,11446878208.0000
2026-06-10 09:35:00,8094.137,8135.660,8093.602,8135.660,1908108100,56869642240.0000
2026-06-10 09:40:00,8136.822,8140.740,8117.787,8117.787,1247175400,33877925888.0000
2026-06-10 09:45:00,8116.333,8122.941,8106.161,8115.095,1068740400,25108709376.0000
2026-06-10 09:50:00,8114.938,8147.445,8114.938,8146.192,868958600,20698726400.0000
2026-06-10 09:55:00,8145.119,8148.255,8126.332,8139.426,775854900,19073597440.0000
2026-06-10 10:00:00,8139.473,8139.473,8110.595,8126.664,718817300,18436014080.0000
2026-06-10 10:05:00,8126.303,8127.586,8091.221,8091.221,584306200,15495790592.0000
2026-06-10 10:10:00,8091.483,8100.461,8071.639,8075.080,575444000,14072037376.0000
2026-06-10 10:15:00,8075.051,8082.895,8062.736,8062.736,500355700,12540624896.0000
2026-06-10 10:20:00,8062.269,8079.315,8049.673,8049.788,650236900,11715297280.0000
2026-06-10 10:25:00,8048.278,8064.409,8044.690,8053.095,467561500,10951835648.0000
2026-06-10 10:30:00,8052.876,8059.018,8036.932,8036.932,376071800,9935749120.0000
2026-06-10 10:35:00,8037.131,8045.350,8032.000,8036.501,401025000,9960783872.0000
2026-06-10 10:40:00,8038.502,8039.057,8010.435,8010.435,435142000,8396275712.0000
2026-06-10 10:45:00,8010.718,8045.929,8010.596,8037.008,357574800,8456060928.0000
2026-06-10 10:50:00,8037.257,8055.098,8032.165,8042.650,332440800,7542341632.0000
2026-06-10 10:55:00,8043.992,8060.179,8030.919,8030.919,294161000,7346946048.0000
2026-06-10 11:00:00,8030.321,8030.321,8014.559,8027.358,264018500,6811353088.0000
2026-06-10 11:05:00,8026.959,8053.110,8021.365,8030.505,289493400,7382433792.0000
