day,open,high,low,close,volume,amount
2026-06-23 09:40:00,4342.652,4343.235,4308.647,4314.546,1682929869,58204225536.0000
2026-06-23 09:45:00,4316.538,4326.659,4300.645,4300.727,1368851865,45087981568.0000
2026-06-23 09:50:00,4299.186,4299.186,4260.583,4263.163,1495545959,53348745216.0000
2026-06-23 09:55:00,4262.270,4287.853,4252.483,4284.845,1100994464,38211829760.0000
2026-06-23 10:00:00,4284.815,4285.700,4269.822,4275.379,765921723,26976714752.0000
2026-06-23 10:05:00,4274.022,4298.522,4273.293,4293.804,792119697,27372453888.0000
2026-06-23 10:10:00,4292.766,4292.766,4265.594,4277.462,687652329,23712727040.0000
2026-06-23 10:15:00,4277.976,4289.580,4271.833,4281.927,543157436,19506462720.0000
2026-06-23 10:20:00,4281.876,4294.962,4277.402,4294.727,517172990,18842222592.0000
2026-06-23 10:25:00,4294.917,4309.823,4294.536,4309.288,497939684,18731630592.0000
2026-06-23 10:30:00,4309.142,4319.689,4308.096,4314.239,416632146,16496787456.0000
2026-06-23 10:35:00,4315.131,4326.230,4313.241,4313.241,407955028,16131981312.0000
2026-06-23 10:40:00,4311.662,4320.278,4305.291,4310.461,379215084,15427338240.0000
2026-06-23 10:45:00,4309.653,4310.300,4291.382,4301.630,369902433,14831910912.0000
2026-06-23 10:50:00,4301.461,4306.028,4298.036,4298.099,325952360,13344374784.0000
2026-06-23 10:55:00,4296.716,4304.023,4286.386,4303.635,347827149,13477216256.0000
2026-06-23 11:00:00,4301.876,4309.986,4284.885,4288.229,299766307,11954225152.0000
2026-06-23 11:05:00,4288.444,4289.906,4271.272,4282.049,345834886,12692553728.0000
2026-06-23 11:10:00,4280.952,4284.028,4268.296,4269.844,288169286,11416502272.0000
2026-06-23 11:15:00,4268.767,4271.275,4259.330,4259.330,270346609,10483073024.0000
2026-06-23 11:20:00,4258.822,4267.301,4245.278,4245.278,336315276,13819052032.0000
2026-06-23 11:25:00,4246.005,4253.131,4245.607,4247.438,264726007,10824974336.0000
2026-06-23 11:30:00,4246.570,4262.931,4241.543,4260.490,254471088,9961537536.0000
2026-06-23 13:05:00,4259.503,4259.503,4231.311,4236.081,443473593,17868980224.0000
2026-06-23 13:10:00,4235.742,4244.446,4226.021,4226.750,324919120,12151947264.0000
2026-06-23 13:15:00,4227.183,4232.135,4221.640,4230.783,271952438,10922622976.0000
2026-06-23 13:20:00,4230.679,4232.150,4216.755,4216.755,284577635,10359209984.0000
2026-06-23 13:25:00,4216.910,4237.895,4216.812,4232.759,245823809,9741336576.0000
2026-06-23 13:30:00,4230.501,4230.501,4218.153,4219.453,237674117,8982691840.0000
2026-06-23 13:35:00,4219.676,4234.931,4218.876,4233.662,242140603,8932556800.0000
2026-06-23 13:40:00,4233.501,4234.094,4220.939,4228.363,275803249,10328276992.0000
2026-06-23 13:45:00,4228.164,4239.712,4228.164,4239.433,222520204,8333426688.0000
2026-06-23 13:50:00,4239.169,4243.656,4231.335,4235.921,230806555,8703377408.0000
2026-06-23 13:55:00,4235.546,4239.130,4219.698,4220.702,259445415,9445769216.0000
2026-06-23 14:00:00,4219.015,4223.782,4215.312,4215.898,253625791,9527033856.0000
2026-06-23 14:05:00,4215.810,4217.609,4207.007,4207.007,290897950,10250616832.0000
2026-06-23 14:10:00,4206.914,4207.078,4187.673,4193.781,327104679,13251313664.0000
2026-06-23 14:15:00,4193.641,4204.752,4190.739,4204.752,267990756,10064756736.0000
2026-06-23 14:20:00,4204.830,4204.830,4181.240,4181.240,311808524,11659182080.0000
2026-06-23 14:25:00,4181.196,4189.496,4178.711,4178.752,331550221,12156731392.0000
2026-06-23 14:30:00,4178.669,4178.669,4159.476,4160.095,390783366,16550592512.0000
2026-06-23 14:35:00,4161.305,4184.045,4161.305,4176.574,451873796,15961751552.0000
2026-06-23 14:40:00,4176.010,4183.741,4170.066,4175.783,343858592,12512264192.0000
2026-06-23 14:45:00,4175.543,4176.442,4164.269,4175.325,393035396,14296285184.0000
2026-06-23 14:50:00,4175.452,4183.777,4173.918,4182.012,424314595,15630991360.0000
2026-06-23 14:55:00,4181.984,4201.249,4181.984,4198.660,559103174,20035010560.0000
2026-06-23 15:00:00,4199.004,4199.768,4192.194,4192.194,517440410,18538102784.0000
2026-06-24 09:35:00,4181.906,4218.585,4181.906,4217.267,2192358670,79532138496.0000
2026-06-24 09:40:00,4217.339,4218.184,4196.302,4208.084,1361338381,46708875264.0000
2026-06-24 09:45:00,4209.386,4211.214,4164.524,4169.411,1239813133,42431528960.0000
2026-06-24 09:50:00,4171.217,4193.279,4170.555,4189.403,1067667476,33464483840.0000
2026-06-24 09:55:00,4188.495,4213.212,4187.873,4212.973,802384379,26964754432.0000
2026-06-24 10:00:00,4213.672,4233.703,4213.672,4228.006,640486126,24297029632.0000
2026-06-24 10:05:00,4227.576,4231.740,4213.409,4213.409,754253766,25684770816.0000
2026-06-24 10:10:00,4213.086,4219.469,4209.919,4209.919,639886271,20649148416.0000
2026-06-24 10:15:00,4209.822,4214.367,4193.934,4212.566,545396622,18919424000.0000
2026-06-24 10:20:00,4212.285,4212.591,4202.309,4209.994,494443932,16952459264.0000
2026-06-24 10:25:00,4210.371,4216.577,4205.034,4208.826,484038854,17754128384.0000
2026-06-24 10:30:00,4209.649,4231.680,4209.649,4228.952,483933331,16811982848.0000
2026-06-24 10:35:00,4228.413,4228.786,4216.210,4219.498,505966229,16948396032.0000
2026-06-24 10:40:00,4219.702,4221.883,4211.439,4215.619,429333598,15696625664.0000
2026-06-24 10:45:00,4216.020,4223.694,4202.697,4202.697,454788706,17526784000.0000
2026-06-24 10:50:00,4202.095,4203.573,4182.680,4183.076,480858295,17195859968.0000
2026-06-24 10:55:00,4180.893,4189.522,4172.871,4172.871,387382067,14675738624.0000
2026-06-24 11:00:00,4172.218,4179.473,4165.459,4175.361,373749943,14705393664.0000
2026-06-24 11:05:00,4175.284,4191.007,4164.566,4165.328,356793427,12857016320.0000
2026-06-24 11:10:00,4165.537,4181.743,4161.581,4181.743,277628421,9889579008.0000
2026-06-24 11:15:00,4181.598,4183.549,4174.108,4175.686,253469341,8430747648.0000
2026-06-24 11:20:00,4175.785,4180.102,4170.962,4175.344,244315621,7997620224.0000
2026-06-24 11:25:00,4176.562,4193.495,4176.562,4185.899,233143414,8264810496.0000
2026-06-24 11:30:00,4185.841,4209.932,4185.841,4209.901,233119157,8983904256.0000
2026-06-24 13:05:00,4214.074,4218.415,4193.947,4198.703,510598898,22651371520.0000
2026-06-24 13:10:00,4198.037,4209.963,4196.366,4209.933,342830285,14002159616.0000
2026-06-24 13:15:00,4208.997,4215.726,4203.957,4207.773,339764234,13715570688.0000
2026-06-24 13:20:00,4208.442,4232.902,4208.442,4232.108,366365390,14420017152.0000
2026-06-24 13:25:00,4231.818,4244.358,4231.818,4243.722,370088807,15601827840.0000
2026-06-24 13:30:00,4244.290,4257.250,4243.554,4252.868,332743315,14732296192.0000
2026-06-24 13:35:00,4252.477,4252.501,4236.866,4246.028,344134185,14127333376.0000
2026-06-24 13:40:00,4246.385,4251.612,4245.159,4246.380,325834867,13871415296.0000
2026-06-24 13:45:00,4245.599,4248.265,4241.074,4244.516,329558479,12967280640.0000
2026-06-24 13:50:00,4244.691,4252.493,4235.844,4235.844,320591108,13095272448.0000
2026-06-24 13:55:00,4235.752,4243.528,4228.794,4239.841,275748410,10965680128.0000
2026-06-24 14:00:00,4239.728,4240.116,4229.879,4229.879,224757608,8921022464.0000
2026-06-24 14:05:00,4229.854,4238.313,4224.247,4235.502,275074774,10597826560.0000
2026-06-24 14:10:00,4235.888,4246.071,4235.888,4236.689,272927771,9835642880.0000
2026-06-24 14:15:00,4236.570,4244.400,4236.545,4239.356,239233228,8741781504.0000
2026-06-24 14:20:00,4239.561,4248.113,4239.356,4244.875,256028644,9937682432.0000
2026-06-24 14:25:00,4245.163,4245.835,4236.848,4237.463,270459064,9977266176.0000
2026-06-24 14:30:00,4237.455,4244.226,4237.455,4242.287,249731974,9581232128.0000
2026-06-24 14:35:00,4242.198,4247.305,4235.991,4235.991,360560499,12759990272.0000
2026-06-24 14:40:00,4235.708,4240.915,4233.503,4238.664,331302580,11765153792.0000
2026-06-24 14:45:00,4237.754,4237.754,4232.554,4236.897,384172380,13345423360.0000
2026-06-24 14:50:00,4236.872,4238.036,4234.239,4237.274,453123792,15644033024.0000
2026-06-24 14:55:00,4237.138,4244.228,4236.288,4243.569,581263364,20612972544.0000
2026-06-24 15:00:00,4244.061,4252.886,4244.061,4251.424,556028005,22207463424.0000
2026-06-25 09:35:00,4278.339,4289.329,4251.515,4288.789,2582085594,101650341888.0000
2026-06-25 09:40:00,4285.382,4308.457,4283.452,4303.597,1475856685,59645550592.0000
2026-06-25 09:45:00,4303.579,4320.355,4303.579,4317.050,1074536061,44430491648.0000
2026-06-25 09:50:00,4317.885,4337.023,4317.885,4330.307,1011454534,40167571456.0000
2026-06-25 09:55:00,4330.061,4331.798,4297.846,4297.888,1016745803,36405280768.0000
2026-06-25 10:00:00,4298.635,4320.931,4297.833,4311.604,863503336,32488554496.0000
2026-06-25 10:05:00,4313.372,4314.993,4306.030,4306.238,827236718,27799846912.0000
2026-06-25 10:10:00,4307.348,4311.390,4282.451,4293.925,831129656,29323198464.0000
2026-06-25 10:15:00,4294.517,4300.136,4283.739,4294.035,673979902,23249584128.0000
2026-06-25 10:20:00,4294.011,4307.333,4293.341,4307.333,564836704,19817988096.0000
2026-06-25 10:25:00,4307.239,4308.260,4275.304,4275.799,684182638,25312231424.0000
2026-06-25 10:30:00,4277.172,4282.419,4260.753,4282.107,528631379,21619638272.0000
2026-06-25 10:35:00,4283.062,4283.195,4272.198,4272.198,479424294,17547984896.0000
2026-06-25 10:40:00,4272.434,4273.049,4256.956,4265.249,491946912,19234619392.0000
2026-06-25 10:45:00,4264.988,4264.988,4242.863,4253.073,533943047,21492236288.0000
2026-06-25 10:50:00,4252.696,4266.865,4249.244,4260.599,376335539,15784411136.0000
2026-06-25 10:55:00,4258.332,4259.425,4248.677,4259.425,356927026,14861926400.0000
2026-06-25 11:00:00,4258.104,4272.660,4255.126,4269.626,386932939,14863892480.0000
2026-06-25 11:05:00,4269.809,4286.055,4267.098,4275.450,379411462,13378060288.0000
2026-06-25 11:10:00,4276.202,4290.929,4276.202,4283.068,307345112,11114119168.0000
2026-06-25 11:15:00,4283.346,4292.107,4278.304,4286.952,277695835,10179641344.0000
2026-06-25 11:20:00,4288.271,4311.840,4288.271,4311.103,267376017,10800332800.0000
2026-06-25 11:25:00,4311.628,4332.983,4310.445,4328.985,259801270,14442758144.0000
2026-06-25 11:30:00,4328.977,4338.709,4323.294,4336.740,262203545,13760593920.0000
2026-06-25 13:05:00,4342.107,4353.487,4333.598,4333.598,502816874,23203545088.0000
2026-06-25 13:10:00,4333.010,4339.409,4321.788,4324.872,341151685,16101146624.0000
2026-06-25 13:15:00,4324.984,4324.984,4309.778,4309.778,361608306,14934016000.0000
2026-06-25 13:20:00,4309.787,4321.948,4309.506,4319.431,349809596,13864402944.0000
2026-06-25 13:25:00,4319.626,4321.046,4314.089,4315.620,296507779,11867652096.0000
2026-06-25 13:30:00,4315.526,4338.507,4313.381,4335.508,285350855,12356157440.0000
2026-06-25 13:35:00,4336.065,4346.360,4335.771,4337.064,302804462,13570408448.0000
