day,open,high,low,close,volume,amount
2026-06-09 14:50:00,1662.277,1666.480,1661.860,1664.313,23566700,2313699328.0000
2026-06-09 14:55:00,1664.046,1664.626,1662.518,1662.518,28878800,2582626304.0000
2026-06-09 15:00:00,1662.589,1664.065,1661.938,1663.109,25789900,2259533824.0000
2026-06-10 09:35:00,1662.845,1684.302,1662.845,1684.302,156370000,15255355392.0000
2026-06-10 09:40:00,1684.885,1697.574,1684.885,1695.978,116291900,12210677760.0000
2026-06-10 09:45:00,1695.706,1706.291,1693.181,1705.080,71034800,8382326784.0000
2026-06-10 09:50:00,1706.055,1722.334,1705.379,1722.261,78241800,7973236736.0000
2026-06-10 09:55:00,1721.574,1721.969,1712.652,1714.240,57899300,6326812672.0000
2026-06-10 10:00:00,1714.296,1714.297,1693.401,1697.261,53571100,5140287488.0000
2026-06-10 10:05:00,1696.705,1702.373,1685.276,1685.870,53212500,5429829632.0000
2026-06-10 10:10:00,1686.168,1690.026,1676.060,1676.394,45128200,4239388672.0000
2026-06-10 10:15:00,1676.712,1680.927,1672.524,1672.524,39192000,3900022784.0000
2026-06-10 10:20:00,1672.515,1681.751,1672.299,1678.750,30968200,2559754240.0000
2026-06-10 10:25:00,1678.971,1682.432,1672.766,1672.937,26701500,2565144576.0000
2026-06-10 10:30:00,1673.063,1674.291,1665.441,1665.715,31853700,2634334208.0000
2026-06-10 10:35:00,1665.561,1669.587,1665.561,1667.518,30962700,2560999424.0000
2026-06-10 10:40:00,1667.468,1668.612,1660.372,1660.372,23509600,1906384896.0000
2026-06-10 10:45:00,1660.397,1674.486,1660.361,1670.999,24246300,2356527104.0000
2026-06-10 10:50:00,1670.937,1674.099,1664.984,1670.286,21446600,1962180608.0000
2026-06-10 10:55:00,1670.353,1673.369,1663.252,1663.252,22985900,1544011776.0000
2026-06-10 11:00:00,1663.072,1663.122,1658.030,1660.874,16478600,1488322560.0000
2026-06-10 11:05:00,1660.779,1670.578,1659.503,1664.006,20364200,1397481472.0000
2026-06-10 11:10:00,1665.998,1667.210,1662.648,1663.320,15542800,1263222784.0000
2026-06-10 11:15:00,1663.189,1667.547,1658.791,1667.547,14845300,1242005504.0000
2026-06-10 11:20:00,1667.658,1673.845,1665.439,1665.531,15388000,1515880448.0000
2026-06-10 11:25:00,1665.274,1665.297,1656.024,1659.479,15933100,1416888320.0000
2026-06-10 11:30:00,1659.669,1667.191,1659.669,1662.810,14122100,1150656512.0000
2026-06-10 13:05:00,1661.307,1661.307,1647.975,1652.488,39418000,3201777664.0000
2026-06-10 13:10:00,1652.273,1657.114,1649.367,1650.058,18731000,1495556096.0000
2026-06-10 13:15:00,1650.173,1651.348,1644.615,1647.483,24550700,2104025088.0000
2026-06-10 13:20:00,1647.698,1649.484,1646.263,1647.188,16380900,1584316416.0000
2026-06-10 13:25:00,1647.453,1648.798,1643.235,1646.904,19758500,1806073856.0000
2026-06-10 13:30:00,1646.725,1647.200,1643.517,1646.609,14024500,1569939456.0000
2026-06-10 13:35:00,1646.438,1646.438,1638.934,1638.986,17615400,1768259584.0000
2026-06-10 13:40:00,1638.923,1641.294,1637.738,1639.110,17580700,1527758848.0000
2026-06-10 13:45:00,1639.631,1645.658,1639.631,1641.128,21030800,1560010752.0000
2026-06-10 13:50:00,1641.338,1643.943,1633.975,1634.030,24544600,1747255296.0000
2026-06-10 13:55:00,1633.891,1640.261,1632.326,1640.010,21031200,1708204032.0000
2026-06-10 14:00:00,1640.151,1655.053,1640.151,1655.053,18279900,1623736320.0000
2026-06-10 14:05:00,1655.069,1659.110,1650.920,1650.920,19328000,1743560704.0000
2026-06-10 14:10:00,1650.932,1653.218,1646.863,1649.923,12839700,1092657152.0000
2026-06-10 14:15:00,1649.969,1652.931,1645.866,1645.866,14110500,1162870784.0000
